% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.421354210e+02 +1.421354210e+02 +2.134854210e+02 +2.134854210e+02 +1.3169e+00 +2.7299e-01 +4.9114e-01 +2.6455e-01 +1.3750e+00 +1.6209e+00 +7.4502e-01 +1.1951e+00 +1.0825e+00 +1.7858e+00 +1.5306e-01 +5.5805e-01 +9.7409e-01 +6.9393e-01 +5.0970e-01 +1.4727e+00 +1.9658e+00 +8.8101e-01 +6.4236e-01 +1.7792e+00
2 +6.848326607e+01 +6.848326607e+01 +1.398332661e+02 +1.398332661e+02 +8.6707e-01 +4.2111e-02 +5.9046e-01 +6.5635e-01 +5.7149e-01 +1.3486e+00 +7.5649e-01 +4.4085e-01 +1.7324e+00 +1.6594e+00 +4.6344e-01 +4.8867e-02 +1.4937e+00 +1.2073e+00 +1.2798e+00 +1.4331e+00 +1.1190e+00 +7.3754e-01 +8.0451e-01 +3.6189e-01
6 +6.165401344e+01 +6.165401344e+01 +1.330040134e+02 +1.330040134e+02 +1.0219e+00 +6.1724e-01 +1.2599e+00 +2.5927e-01 +1.6989e+00 +1.8696e-01 +9.7735e-01 +4.3939e-02 +1.9727e+00 +1.3861e+00 +1.8701e+00 +1.0298e+00 +1.1981e-01 +1.8274e-01 +1.3711e+00 +1.6123e+00 +1.8796e+00 +1.4919e+00 +1.6035e+00 +1.6193e+00
104 +3.735384441e+01 +3.735384441e+01 +1.087038444e+02 +1.087038444e+02 +1.9454e+00 +4.8417e-01 +1.7437e+00 +1.5764e+00 +1.7376e+00 +3.8647e-01 +1.9333e+00 +1.4748e+00 +7.7757e-01 +1.6788e+00 +1.2768e+00 +1.0649e+00 +1.5289e+00 +1.4537e+00 +1.5941e+00 +6.4725e-01 +1.5468e+00 +1.9334e+00 +5.2864e-01 +1.8940e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.240191247e+01 +5.240191247e+01 -3.028180875e+02 -3.028180875e+02 +9.1656e-02 +1.4723e+00 +1.7231e+00 +1.2241e+00 +1.6200e-01 +1.3984e-01 +7.7266e-01 +1.4259e+00 +1.3421e+00 +1.2953e-02 +1.4958e+00 +1.5445e+00 +5.4469e-01 +1.4522e+00 +8.2058e-01 +9.2551e-02 +8.1111e-01 +3.6456e-01 +4.1709e-01 +1.6830e+00
12 +3.036928523e+01 +3.036928523e+01 -3.248507148e+02 -3.248507148e+02 +1.4380e+00 +3.5749e-02 +8.1609e-01 +1.0349e+00 +1.1251e+00 +8.8278e-02 +7.9244e-01 +1.9797e+00 +1.3443e+00 +2.1117e-01 +1.3137e+00 +9.5063e-01 +5.5711e-02 +9.2329e-01 +1.2245e+00 +1.5139e+00 +1.7702e+00 +1.6535e+00 +1.7430e+00 +3.0479e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.989347635e+01 +3.989347635e+01 +1.390634764e+02 +1.390634764e+02 +1.5389e-02 +2.6186e-01 +1.0085e+00 +1.2773e+00 +9.0860e-01 +1.5512e+00 +1.1516e+00 +1.1603e+00 +1.7115e+00 +1.7009e-02 +1.6374e+00 +1.2857e+00 +5.8947e-01 +7.8350e-01 +9.4936e-01 +3.3671e-01 +1.5088e+00 +2.7520e-01 +3.7346e-01 +9.9834e-01
4 +3.804738292e+01 +3.804738292e+01 +1.372173829e+02 +1.372173829e+02 +1.1618e+00 +9.1917e-01 +9.0472e-01 +1.3330e+00 +8.5329e-01 +5.4025e-01 +1.0811e+00 +1.4773e+00 +1.6707e+00 +1.5395e+00 +1.5403e+00 +1.4720e+00 +1.0875e+00 +8.9408e-01 +1.1471e-01 +1.5391e+00 +6.5289e-01 +9.0461e-01 +1.2135e-01 +1.3977e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.206820249e+01 +7.206820249e+01 -4.458417975e+02 -4.458417975e+02 +1.9197e+00 +9.9717e-02 +4.4746e-01 +2.5281e-01 +1.7899e+00 +1.6745e+00 +5.3994e-01 +1.6095e+00 +1.9098e-01 +5.9930e-01 +1.3654e+00 +9.4626e-01 +6.1116e-01 +4.8278e-01 +2.6935e-01 +1.2107e+00 +2.2140e-01 +4.1888e-01 +1.3452e+00 +1.9483e+00
5 +6.178166375e+01 +6.178166375e+01 -4.561283363e+02 -4.561283363e+02 +2.1594e-02 +2.5412e-01 +1.7068e+00 +1.5849e+00 +1.5100e+00 +9.7188e-01 +3.4856e-01 +1.9394e+00 +1.7213e-01 +1.5710e+00 +7.6208e-01 +1.5845e+00 +7.6822e-01 +8.3775e-02 +5.9826e-02 +1.1896e+00 +1.3641e+00 +5.8061e-01 +1.8266e+00 +1.2746e+00
139 +3.453985215e+01 +3.453985215e+01 -4.833701479e+02 -4.833701479e+02 +1.5922e+00 +1.8269e+00 +1.0760e+00 +1.7862e+00 +1.8299e+00 +1.4731e+00 +1.8276e+00 +1.6078e+00 +1.2454e+00 +1.8479e+00 +4.3486e-02 +5.3765e-01 +1.3693e-01 +1.7192e+00 +1.6156e+00 +6.0592e-01 +1.5189e+00 +4.8351e-01 +7.1786e-01 +3.2036e-01
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.136923871e+02 +1.136923871e+02 +5.648238706e+01 +5.648238706e+01 +8.3039e-01 +3.3973e-01 +2.6485e-01 +1.4502e+00 +6.0754e-01 +1.6555e+00 +1.8264e+00 +9.7238e-01 +5.4308e-01 +1.0738e+00 +5.5970e-01 +1.5843e+00 +1.9536e+00 +5.7008e-01 +1.4971e+00 +1.5369e-01 +1.4303e+00 +1.3698e+00 +8.7437e-01 +1.1256e+00
2 +5.830601568e+01 +5.830601568e+01 +1.096015677e+00 +1.096015677e+00 +3.8013e-02 +1.0085e+00 +1.5385e-01 +1.3795e+00 +1.0017e+00 +7.7307e-01 +1.8989e+00 +1.7072e+00 +4.5485e-01 +2.6172e-01 +1.7891e-01 +2.1965e-01 +2.4404e-01 +6.1849e-01 +1.0340e+00 +1.0317e-01 +6.3040e-01 +1.1936e+00 +1.8398e+00 +1.3199e+00
% function evaluation | noise-free fitness - Fopt (6.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.661568270e+01 +7.661568270e+01 +8.338568270e+01 +8.338568270e+01 +1.0029e+00 +1.3462e+00 +1.3913e+00 +8.4505e-01 +4.1950e-01 +1.4302e+00 +5.3633e-01 +1.8916e+00 +9.7239e-01 +7.0243e-01 +1.9815e+00 +7.9296e-01 +3.4027e-02 +1.6708e+00 +1.9113e-01 +1.3088e+00 +1.5353e-01 +1.2281e-01 +1.2203e+00 +6.0631e-01
2 +4.764399963e+01 +4.764399963e+01 +5.441399963e+01 +5.441399963e+01 +1.3353e+00 +9.4922e-01 +6.1361e-01 +1.6743e+00 +1.1450e+00 +1.3341e+00 +1.5978e+00 +5.1195e-01 +1.2274e+00 +3.1245e-01 +4.9065e-01 +1.5258e+00 +3.7839e-01 +5.2576e-01 +1.6899e+00 +5.0354e-01 +1.9911e+00 +1.7604e+00 +1.8300e+00 +9.3783e-01
48 +3.427172489e+01 +3.427172489e+01 +4.104172489e+01 +4.104172489e+01 +1.1412e+00 +1.1899e+00 +1.6802e+00 +8.0451e-01 +1.9373e-01 +1.2759e-01 +1.1468e+00 +3.4377e-02 +1.3012e+00 +1.9899e+00 +1.5125e+00 +1.6923e+00 +1.2773e+00 +2.0374e-01 +6.0703e-01 +1.6640e+00 +1.3560e+00 +1.4353e+00 +4.2331e-01 +6.2310e-01
% function evaluation | noise-free fitness - Fopt (-1.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.966528951e+01 +6.966528951e+01 +5.888528951e+01 +5.888528951e+01 +1.7795e+00 +1.2404e+00 +1.5716e+00 +1.0374e+00 +3.9129e-01 +9.6294e-01 +1.6521e+00 +2.0566e-01 +1.4667e+00 +1.9246e+00 +1.4035e+00 +1.7018e+00 +3.8846e-01 +4.8812e-01 +1.6290e+00 +3.7299e-01 +1.3560e+00 +1.7297e+00 +1.8189e+00 +7.6427e-01
2 +6.136103628e+01 +6.136103628e+01 +5.058103628e+01 +5.058103628e+01 +4.0764e-01 +1.3599e+00 +1.8286e-01 +1.9905e+00 +1.7144e+00 +1.9847e+00 +9.6094e-01 +1.6307e+00 +3.6317e-01 +1.1388e+00 +1.0286e+00 +7.5490e-01 +1.1428e+00 +4.4543e-01 +1.0065e+00 +2.3558e-01 +4.2371e-01 +1.6693e+00 +1.3628e+00 +2.5550e-01
9 +3.963266524e+01 +3.963266524e+01 +2.885266524e+01 +2.885266524e+01 +1.5588e-01 +1.5562e+00 +9.1249e-01 +1.0637e+00 +4.0363e-01 +1.0219e+00 +1.5328e+00 +1.0525e+00 +1.3705e+00 +1.9156e-01 +1.7021e+00 +1.7227e+00 +1.6024e+00 +1.0612e-01 +1.5791e+00 +7.4341e-01 +1.0107e+00 +8.3325e-01 +3.3595e-02 +1.2656e+00
% function evaluation | noise-free fitness - Fopt (-1.645900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.760605001e+01 +6.760605001e+01 -9.698394999e+01 -9.698394999e+01 +1.5800e+00 +1.5395e+00 +5.4536e-01 +6.4636e-01 +1.8866e-01 +1.4695e+00 +2.3107e-01 +7.4506e-01 +6.1596e-01 +4.1998e-01 +2.1667e-01 +1.5102e+00 +1.4524e+00 +1.4115e+00 +6.1840e-01 +1.0907e+00 +1.6346e+00 +1.0235e+00 +3.5935e-01 +5.1445e-01
17 +6.062738286e+01 +6.062738286e+01 -1.039626171e+02 -1.039626171e+02 +1.5063e+00 +1.1377e+00 +3.4343e-01 +1.1127e-01 +9.6296e-01 +7.1989e-01 +7.8182e-01 +1.0490e+00 +8.4609e-02 +1.2169e+00 +1.7274e+00 +2.9807e-01 +1.9511e+00 +1.4071e+00 +1.3437e+00 +9.9636e-01 +1.2706e+00 +1.7118e+00 +1.0190e+00 +1.8780e+00
50 +2.880700898e+01 +2.880700898e+01 -1.357829910e+02 -1.357829910e+02 +1.8605e+00 +1.8366e+00 +6.6280e-01 +1.6505e+00 +1.2948e+00 +1.6126e+00 +1.2372e+00 +1.1861e+00 +1.1745e+00 +7.1959e-01 +1.5062e+00 +4.6500e-01 +1.8387e+00 +1.3984e+00 +2.6710e-01 +1.4056e+00 +2.9329e-01 +1.5320e+00 +5.6351e-02 +9.9051e-01
% function evaluation | noise-free fitness - Fopt (-1.429800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.373138085e+01 +7.373138085e+01 -6.924861915e+01 -6.924861915e+01 +2.8661e-01 +3.6223e-01 +1.6804e+00 +1.9519e+00 +2.8864e-01 +5.8056e-01 +4.4355e-01 +1.1546e+00 +6.0695e-01 +4.0068e-01 +8.3582e-01 +1.2523e+00 +1.9273e+00 +1.7782e+00 +1.5563e+00 +1.0001e+00 +7.7347e-01 +1.4911e+00 +5.4613e-01 +8.6164e-01
6 +5.965087151e+01 +5.965087151e+01 -8.332912849e+01 -8.332912849e+01 +1.2768e+00 +6.7902e-01 +1.5664e+00 +1.1095e+00 +1.0564e+00 +1.2959e+00 +5.3179e-01 +6.0040e-01 +5.5937e-01 +3.9576e-01 +4.1839e-01 +1.2051e+00 +3.1857e-01 +2.8790e-01 +1.7248e+00 +8.9911e-01 +3.5661e-01 +8.2655e-01 +4.5139e-01 +1.5516e+00
% function evaluation | noise-free fitness - Fopt (2.468600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.014939624e+02 +1.014939624e+02 +3.483539624e+02 +3.483539624e+02 +1.3444e+00 +4.5626e-01 +4.8172e-01 +6.8105e-01 +1.4362e+00 +1.1409e+00 +7.7945e-01 +1.9655e+00 +4.2880e-01 +5.8899e-01 +6.5546e-01 +1.4320e+00 +7.2168e-01 +1.7216e-01 +1.7954e+00 +1.7146e+00 +3.6800e-01 +5.7294e-01 +7.8534e-02 +1.2102e+00
4 +4.778756696e+01 +4.778756696e+01 +2.946475670e+02 +2.946475670e+02 +1.2092e+00 +6.6643e-01 +1.7510e+00 +1.2158e+00 +1.8391e+00 +1.1443e+00 +1.6011e+00 +9.9414e-01 +1.8300e+00 +4.1757e-01 +1.2598e+00 +1.0877e-02 +2.7602e-01 +1.2858e+00 +1.8269e+00 +1.8700e+00 +4.4164e-01 +1.3758e+00 +4.2107e-01 +1.7057e-01
162 +3.891626184e+01 +3.891626184e+01 +2.857762618e+02 +2.857762618e+02 +1.9891e-02 +1.7114e+00 +1.5797e+00 +1.4002e+00 +1.1397e+00 +2.3380e-01 +1.4535e+00 +1.8479e+00 +1.5591e+00 +1.8550e+00 +1.1417e+00 +1.7893e+00 +1.1395e+00 +1.7314e+00 +1.2844e+00 +1.5386e+00 +3.4471e-01 +1.7780e-02 +1.7935e+00 +1.1017e+00
% function evaluation | noise-free fitness - Fopt (1.392300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.805470901e+01 +4.805470901e+01 +1.872847090e+02 +1.872847090e+02 +1.0353e+00 +1.9766e+00 +1.5074e+00 +1.8349e+00 +3.6840e-01 +1.4318e+00 +8.7092e-01 +6.0388e-01 +1.8241e+00 +1.4439e+00 +1.2087e+00 +1.3633e+00 +1.3627e+00 +1.3561e+00 +7.7498e-02 +1.7934e+00 +8.2177e-01 +1.0894e+00 +2.4950e-01 +6.9872e-01
23 +3.898958532e+01 +3.898958532e+01 +1.782195853e+02 +1.782195853e+02 +1.8805e+00 +6.2589e-01 +1.2381e+00 +2.4664e-01 +1.1007e+00 +5.1668e-01 +1.8005e+00 +3.2778e-01 +1.7865e+00 +1.4195e+00 +1.8078e+00 +1.9376e+00 +1.2915e+00 +7.8511e-01 +1.1446e+00 +8.8776e-01 +1.4724e+00 +6.8606e-01 +1.7912e+00 +5.8140e-01
% function evaluation | noise-free fitness - Fopt (-1.838000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.164711811e+01 +8.164711811e+01 +6.326711811e+01 +6.326711811e+01 +6.9427e-02 +3.4056e-01 +8.2481e-01 +1.2763e+00 +1.3334e+00 +1.9808e+00 +1.1974e+00 +5.6078e-01 +1.0509e+00 +8.9571e-01 +6.6727e-01 +1.4924e+00 +6.4407e-01 +8.1897e-01 +1.1564e+00 +1.4740e+00 +1.0300e+00 +1.8973e+00 +1.6483e+00 +9.9837e-01
3 +5.701124247e+01 +5.701124247e+01 +3.863124247e+01 +3.863124247e+01 +8.8429e-01 +9.8274e-01 +4.8236e-01 +1.2270e+00 +1.7992e+00 +1.0923e+00 +1.5858e+00 +1.2497e-01 +6.6141e-02 +1.0684e+00 +1.4796e+00 +8.6789e-01 +1.3584e+00 +6.2504e-01 +1.8237e+00 +1.1636e+00 +1.4525e+00 +1.3811e+00 +7.9916e-01 +1.9327e+00
25 +3.472366845e+01 +3.472366845e+01 +1.634366845e+01 +1.634366845e+01 +1.7210e+00 +1.9025e+00 +2.7722e-01 +1.2482e+00 +1.9822e+00 +6.7365e-01 +1.0029e+00 +1.0079e+00 +1.3404e+00 +1.2751e+00 +6.3836e-01 +1.1866e+00 +1.6632e+00 +9.4215e-03 +6.1963e-01 +3.2939e-01 +1.5445e+00 +4.5210e-01 +1.9618e-01 +4.6871e-01
% function evaluation | noise-free fitness - Fopt (-3.928400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.344252530e+01 +9.344252530e+01 -2.993974747e+02 -2.993974747e+02 +1.0291e+00 +1.3839e+00 +8.8342e-01 +8.4500e-01 +1.9915e+00 +1.0147e+00 +1.1512e+00 +1.2815e+00 +1.1033e+00 +1.5180e+00 +7.5326e-01 +1.4761e+00 +8.5084e-01 +1.3436e+00 +1.0938e+00 +1.2264e-01 +4.3151e-01 +5.2882e-01 +2.1097e-01 +2.8173e-01
3 +5.173564178e+01 +5.173564178e+01 -3.411043582e+02 -3.411043582e+02 +6.1383e-02 +8.0873e-02 +9.9329e-01 +8.9191e-01 +8.3190e-01 +1.0602e+00 +1.0188e+00 +1.4516e+00 +1.6770e+00 +6.8928e-01 +6.4823e-01 +1.8528e+00 +1.6856e+00 +1.7269e+00 +4.9468e-01 +1.2522e+00 +9.5261e-01 +9.5212e-01 +5.9696e-01 +1.1978e+00
8 +2.438740022e+01 +2.438740022e+01 -3.684525998e+02 -3.684525998e+02 +1.4151e+00 +1.5363e+00 +7.7454e-01 +1.6973e+00 +1.2005e-01 +1.0637e+00 +1.1091e+00 +1.4241e+00 +1.6001e+00 +8.9003e-01 +1.7511e+00 +1.3957e+00 +6.2763e-01 +1.1471e+00 +1.4448e+00 +1.4487e+00 +1.5165e+00 +3.4983e-01 +1.3158e+00 +3.7277e-01
% function evaluation | noise-free fitness - Fopt (2.292200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.017797110e+01 +9.017797110e+01 +3.193979711e+02 +3.193979711e+02 +1.8607e+00 +5.3730e-01 +1.5569e+00 +1.1154e+00 +1.4774e+00 +5.7323e-01 +8.6616e-01 +5.6148e-01 +5.3337e-01 +3.9153e-02 +1.7980e+00 +1.0491e+00 +7.9748e-01 +7.4041e-01 +4.2347e-01 +4.8969e-01 +1.8202e+00 +1.8701e+00 +1.6876e+00 +3.8136e-01
4 +5.463272780e+01 +5.463272780e+01 +2.838527278e+02 +2.838527278e+02 +1.6755e+00 +1.4206e+00 +1.7832e-01 +7.4750e-03 +7.0629e-02 +1.9735e+00 +4.1601e-01 +8.7590e-01 +1.6378e-01 +1.4449e+00 +5.4849e-01 +1.1744e+00 +1.2214e+00 +7.0829e-01 +1.8029e+00 +1.7773e+00 +9.8207e-01 +3.9668e-01 +1.2116e+00 +1.1471e+00
9 +3.507006903e+01 +3.507006903e+01 +2.642900690e+02 +2.642900690e+02 +1.7667e-01 +1.9650e+00 +6.2122e-01 +1.7990e+00 +1.7661e+00 +6.1011e-01 +1.5664e+00 +1.1130e+00 +1.4303e+00 +1.5633e-01 +2.3130e-01 +8.2106e-01 +6.6669e-04 +9.2238e-01 +1.6567e+00 +1.2955e+00 +6.0142e-01 +1.1030e+00 +1.1362e+00 +4.8378e-01
% function evaluation | noise-free fitness - Fopt (-2.444600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.629613823e+01 +8.629613823e+01 -1.581638618e+02 -1.581638618e+02 +1.6041e+00 +1.1666e+00 +1.8981e+00 +1.6995e+00 +1.4370e+00 +1.0869e+00 +1.8691e+00 +1.0061e-01 +1.5753e+00 +1.1122e+00 +1.2717e+00 +1.7360e+00 +8.2349e-01 +4.1163e-02 +1.7747e+00 +1.5536e+00 +5.2453e-01 +1.5399e+00 +1.6234e-01 +2.8207e-01
2 +5.152908395e+01 +5.152908395e+01 -1.929309160e+02 -1.929309160e+02 +5.5889e-01 +1.2133e+00 +1.8473e+00 +4.6089e-01 +1.0764e+00 +1.9337e+00 +1.7001e+00 +1.7306e+00 +4.9916e-01 +8.5289e-01 +1.6917e+00 +1.0278e+00 +1.0934e+00 +1.0258e+00 +2.2711e-01 +5.3212e-01 +6.3426e-01 +1.5356e+00 +2.8142e-03 +1.9047e+00
