% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.648965672e+07 +1.648965672e+07 +1.648960178e+07 +1.648960178e+07 +1.8685e+00 +1.8691e+00
2 +1.159607278e+07 +1.159607278e+07 +1.159601784e+07 +1.159601784e+07 +1.8212e+00 +1.2945e+00
3 +8.961688245e+06 +8.961688245e+06 +8.961633305e+06 +8.961633305e+06 +1.8604e+00 +8.4177e-01
4 +5.613628883e+06 +5.613628883e+06 +5.613573943e+06 +5.613573943e+06 +1.3877e-01 +3.8694e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.252895677e+06 +3.252895677e+06 +3.252954807e+06 +3.252954807e+06 +3.9064e-01 +1.9866e+00
2 +2.455475202e+06 +2.455475202e+06 +2.455534332e+06 +2.455534332e+06 +1.0404e+00 +1.0279e+00
8 +2.184215995e+05 +2.184215995e+05 +2.184807295e+05 +2.184807295e+05 +4.3148e-01 +2.6865e-01
12 +9.343153436e+03 +9.343153436e+03 +9.402283436e+03 +9.402283436e+03 +9.1178e-02 +8.9804e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.409463006e+06 +3.409463006e+06 +3.408971476e+06 +3.408971476e+06 +7.7231e-01 +8.6851e-01
16 +5.133199105e+05 +5.133199105e+05 +5.128283805e+05 +5.128283805e+05 +9.9624e-02 +1.5262e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.372789226e+07 +1.372789226e+07 +1.372772206e+07 +1.372772206e+07 +9.2545e-01 +4.8042e-01
32 +9.176972784e+06 +9.176972784e+06 +9.176802584e+06 +9.176802584e+06 +2.8546e-01 +1.6077e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.014636454e+07 +1.014636454e+07 +1.014589479e+07 +1.014589479e+07 +1.3434e+00 +4.2660e-01
17 +8.377965545e+06 +8.377965545e+06 +8.377495795e+06 +8.377495795e+06 +1.8461e+00 +9.7537e-02
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.519009053e+06 +5.519009053e+06 +5.519208963e+06 +5.519208963e+06 +4.4884e-01 +1.4945e+00
13 +3.620552999e+06 +3.620552999e+06 +3.620752909e+06 +3.620752909e+06 +2.7000e-01 +1.7157e+00
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.902582498e+07 +1.902582498e+07 +1.902539538e+07 +1.902539538e+07 +1.4542e-01 +1.2442e+00
10 +1.536898401e+07 +1.536898401e+07 +1.536855441e+07 +1.536855441e+07 +9.6980e-02 +1.9392e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.580649784e+07 +1.580649784e+07 +1.580749784e+07 +1.580749784e+07 +2.4315e-01 +9.2552e-01
23 +8.554562355e+06 +8.554562355e+06 +8.555562355e+06 +8.555562355e+06 +7.3661e-02 +1.9496e+00
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.002398752e+06 +7.002398752e+06 +7.002593902e+06 +7.002593902e+06 +3.2004e-01 +1.9198e+00
2 +9.776520842e+05 +9.776520842e+05 +9.778472342e+05 +9.778472342e+05 +3.2574e-01 +8.3365e-02
14 +3.233015800e+05 +3.233015800e+05 +3.234967300e+05 +3.234967300e+05 +1.2744e+00 +5.3386e-04
85 +2.252602236e+05 +2.252602236e+05 +2.254553736e+05 +2.254553736e+05 +1.8335e+00 +4.5591e-02
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.961633526e+06 +3.961633526e+06 +3.961590176e+06 +3.961590176e+06 +1.2106e+00 +1.4343e+00
4 +2.101531704e+06 +2.101531704e+06 +2.101488354e+06 +2.101488354e+06 +1.6735e+00 +1.6631e+00
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.912535927e+06 +8.912535927e+06 +8.912815017e+06 +8.912815017e+06 +8.5449e-01 +1.4563e+00
45 +4.340199865e+06 +4.340199865e+06 +4.340478955e+06 +4.340478955e+06 +1.7760e-01 +6.5283e-01
51 +3.804502640e+06 +3.804502640e+06 +3.804781730e+06 +3.804781730e+06 +2.8080e-01 +3.1119e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.063500084e+06 +2.063500084e+06 +2.064500084e+06 +2.064500084e+06 +7.0603e-01 +1.4740e+00
4 +8.355182245e+05 +8.355182245e+05 +8.365182245e+05 +8.365182245e+05 +2.8083e-01 +1.8073e+00
27 +5.184344828e+05 +5.184344828e+05 +5.194344828e+05 +5.194344828e+05 +1.6599e-01 +1.9556e+00
% function evaluation | noise-free fitness - Fopt (-1.148100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.251796420e+07 +2.251796420e+07 +2.251784939e+07 +2.251784939e+07 +2.5747e-01 +1.4072e+00
10 +1.385619603e+07 +1.385619603e+07 +1.385608122e+07 +1.385608122e+07 +7.4240e-01 +2.3480e-01
% function evaluation | noise-free fitness - Fopt (-3.505800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.925523305e+06 +3.925523305e+06 +3.925172725e+06 +3.925172725e+06 +7.1319e-01 +1.3064e+00
5 +2.388018514e+06 +2.388018514e+06 +2.387667934e+06 +2.387667934e+06 +2.3244e-01 +1.7543e+00
% function evaluation | noise-free fitness - Fopt (-5.700000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.388278885e+05 +1.388278885e+05 +1.388221885e+05 +1.388221885e+05 +7.5584e-01 +1.0899e+00
15 +7.020922446e+04 +7.020922446e+04 +7.020352446e+04 +7.020352446e+04 +2.1258e-01 +1.5383e+00
21 +1.383697219e+04 +1.383697219e+04 +1.383127219e+04 +1.383127219e+04 +1.5287e+00 +1.8319e+00
41 +1.056648868e+01 +1.056648868e+01 +4.866488676e+00 +4.866488676e+00 +1.0861e+00 +1.7172e+00
