% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.107091592e+07 +1.107091592e+07 +1.107086098e+07 +1.107086098e+07 +1.6676e+00 +1.3383e+00 +6.3994e-01 +9.6563e-01 +1.6017e+00 +1.0413e+00 +1.3077e+00 +1.8147e-01 +8.9837e-01 +1.0356e+00 +6.8502e-01 +3.6792e-01 +1.3367e+00 +1.9942e+00 +3.5420e-01 +1.3841e+00 +1.7541e+00 +1.7908e+00 +1.1991e+00 +1.9739e+00
2 +8.173986556e+06 +8.173986556e+06 +8.173931616e+06 +8.173931616e+06 +4.9328e-02 +8.9767e-03 +1.7703e+00 +5.9393e-02 +5.5349e-01 +1.2784e+00 +1.7636e+00 +1.3943e+00 +1.1189e+00 +1.0212e+00 +1.5004e+00 +1.3549e-01 +1.2965e+00 +6.3367e-01 +1.7146e+00 +1.2125e+00 +3.4158e-01 +6.8855e-01 +8.9585e-01 +1.1263e+00
5 +5.896561360e+06 +5.896561360e+06 +5.896506420e+06 +5.896506420e+06 +3.0028e-01 +3.2124e-01 +1.6320e+00 +3.8043e-01 +9.7909e-01 +4.8557e-01 +1.5335e-01 +1.1491e+00 +7.5064e-01 +1.3089e+00 +2.6722e-01 +1.4214e+00 +3.6928e-01 +4.8667e-01 +2.1268e-01 +3.8583e-02 +1.8129e+00 +1.5715e+00 +1.9693e+00 +8.1258e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.428527565e+06 +4.428527565e+06 +4.428586695e+06 +4.428586695e+06 +1.3132e+00 +1.6506e+00 +1.6012e+00 +1.2740e+00 +1.5374e+00 +1.4239e+00 +9.8260e-01 +9.0932e-01 +1.9230e+00 +1.2878e+00 +1.3956e+00 +1.5173e+00 +6.4127e-01 +9.4732e-01 +1.4247e-01 +4.9334e-01 +1.7149e+00 +1.9956e+00 +1.8570e+00 +1.1394e+00
3 +2.610759350e+06 +2.610759350e+06 +2.610818480e+06 +2.610818480e+06 +8.2422e-01 +6.4165e-01 +1.4708e+00 +1.4355e+00 +1.1172e+00 +3.9609e-02 +6.3902e-01 +1.1639e+00 +3.8444e-01 +8.8816e-01 +1.3469e+00 +1.9513e-02 +1.6123e-01 +1.2837e+00 +1.1858e+00 +1.3762e+00 +1.6057e+00 +1.6750e-01 +9.1655e-01 +1.0690e+00
22 +1.060401205e+06 +1.060401205e+06 +1.060460335e+06 +1.060460335e+06 +3.0786e-01 +1.6259e+00 +1.5016e+00 +5.6616e-01 +1.5541e-02 +2.0833e-01 +1.9092e+00 +1.5748e+00 +3.8126e-01 +1.0742e+00 +1.4857e+00 +3.4543e-01 +5.2830e-01 +1.1990e+00 +2.9295e-01 +5.8567e-01 +1.9441e+00 +1.4867e+00 +1.8462e+00 +2.8177e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.482133416e+06 +1.482133416e+06 +1.481641886e+06 +1.481641886e+06 +1.6815e+00 +2.5227e-01 +1.0150e+00 +1.3767e+00 +1.8643e+00 +2.5159e-01 +1.2298e+00 +7.8076e-01 +9.3154e-01 +9.0326e-01 +1.4303e+00 +5.4524e-01 +1.3020e+00 +1.4610e-01 +1.4086e+00 +1.2207e+00 +5.2264e-01 +1.0994e+00 +9.3484e-01 +1.6788e+00
5 +8.379419375e+05 +8.379419375e+05 +8.374504075e+05 +8.374504075e+05 +1.2499e+00 +1.9449e+00 +4.9591e-02 +1.9250e+00 +1.7894e+00 +5.9635e-01 +7.5707e-01 +4.1852e-01 +1.4249e+00 +1.1246e+00 +1.7435e+00 +6.4311e-01 +2.3509e-02 +1.6524e-01 +6.3539e-02 +1.4082e+00 +1.1861e+00 +1.1689e-02 +1.8773e+00 +6.0216e-02
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.104701034e+07 +1.104701034e+07 +1.104684014e+07 +1.104684014e+07 +7.3395e-01 +1.3607e+00 +5.4466e-01 +1.5244e+00 +1.3625e+00 +3.1164e-01 +1.8876e+00 +1.9490e+00 +1.6369e+00 +6.4324e-01 +4.4568e-01 +3.0210e-01 +5.9336e-01 +8.7573e-01 +9.1448e-01 +5.8348e-01 +1.1318e+00 +8.1239e-02 +2.4996e-01 +1.0997e+00
113 +9.956341251e+06 +9.956341251e+06 +9.956171051e+06 +9.956171051e+06 +6.1306e-02 +7.1757e-02 +4.6950e-01 +8.1876e-01 +1.0086e+00 +1.2867e+00 +8.2859e-01 +1.6033e+00 +3.2014e-02 +1.1859e+00 +1.8214e+00 +1.8207e+00 +6.6658e-01 +6.2517e-01 +1.1421e+00 +7.4992e-01 +5.3866e-01 +3.1163e-01 +2.6300e-01 +1.2083e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.086500903e+07 +1.086500903e+07 +1.086453928e+07 +1.086453928e+07 +1.7271e+00 +5.2326e-01 +2.3340e-01 +1.1782e+00 +1.2177e-01 +9.5359e-01 +6.1008e-01 +1.0593e+00 +9.9847e-01 +2.7444e-01 +4.8419e-02 +3.0043e-01 +9.5439e-01 +1.0980e+00 +1.4847e+00 +6.5596e-01 +9.5759e-01 +2.2872e-01 +8.5943e-01 +1.5380e+00
2 +9.686768281e+06 +9.686768281e+06 +9.686298531e+06 +9.686298531e+06 +1.4169e+00 +1.9839e+00 +1.1365e+00 +4.2036e-01 +1.2284e+00 +1.4795e+00 +1.4245e-01 +4.5554e-01 +4.8908e-02 +2.7901e-01 +5.8240e-01 +1.6824e+00 +1.1134e+00 +4.6099e-01 +1.1754e+00 +6.9189e-01 +6.6896e-01 +1.2671e+00 +1.9886e+00 +1.4712e+00
10 +6.194613100e+06 +6.194613100e+06 +6.194143350e+06 +6.194143350e+06 +7.2593e-02 +9.3463e-01 +9.8962e-01 +9.1242e-01 +6.9454e-01 +9.7752e-01 +9.4166e-01 +3.2523e-01 +1.2578e+00 +1.8307e+00 +1.2208e+00 +1.7718e+00 +8.1868e-01 +2.3681e-01 +1.3401e+00 +1.5684e+00 +1.1090e+00 +1.3552e+00 +8.6405e-01 +1.8550e+00
89 +3.883704466e+06 +3.883704466e+06 +3.883234716e+06 +3.883234716e+06 +3.6057e-01 +4.4177e-03 +1.0332e+00 +1.6175e+00 +4.3184e-01 +1.7907e+00 +3.5780e-01 +1.7173e+00 +8.9135e-01 +1.4121e+00 +1.5734e+00 +1.6838e+00 +1.7610e+00 +8.9866e-01 +8.8465e-01 +3.6568e-01 +6.7959e-01 +5.1414e-01 +7.6533e-02 +2.2907e-02
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.905208381e+06 +4.905208381e+06 +4.905408291e+06 +4.905408291e+06 +1.4127e+00 +1.4337e-01 +1.0089e+00 +5.9321e-01 +9.0715e-01 +8.3875e-02 +4.5848e-01 +1.6912e+00 +1.2017e+00 +1.7358e+00 +6.4996e-03 +1.7876e+00 +9.2589e-01 +1.9732e+00 +7.6650e-01 +1.6780e+00 +8.0587e-01 +7.1590e-01 +1.0615e+00 +1.0138e+00
2 +3.922833997e+06 +3.922833997e+06 +3.923033907e+06 +3.923033907e+06 +5.7090e-01 +1.7536e+00 +1.3926e+00 +3.3115e-01 +2.5733e-01 +7.5067e-01 +3.4791e-01 +4.5495e-01 +1.1331e-01 +1.6136e+00 +3.9974e-01 +1.8885e+00 +7.0657e-01 +9.4669e-01 +1.3282e+00 +1.1003e-01 +5.0513e-01 +8.8505e-01 +8.8158e-01 +8.6804e-01
