% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.299687369e+02 +3.299687369e+02 +1.329968737e+03 +1.329968737e+03 +1.3338e+00 +1.1502e+00 +6.2203e-01 +5.7985e-01 +2.5389e-01 +1.1361e+00 +2.8986e-01 +1.6840e+00 +1.0448e+00 +1.7632e+00
16 +2.391123163e+02 +2.391123163e+02 +1.239112316e+03 +1.239112316e+03 +1.3276e+00 +7.8729e-01 +3.5567e-01 +1.5783e+00 +1.3911e+00 +1.9870e-01 +1.0702e-01 +1.2430e-01 +1.4294e+00 +4.5930e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.564170560e+02 +9.564170560e+02 +1.026447056e+03 +1.026447056e+03 +7.7370e-02 +1.4460e-01 +9.1042e-01 +2.5521e-01 +1.2513e+00 +1.7711e+00 +6.3578e-02 +1.8420e+00 +1.7560e+00 +1.4016e-02
3 +6.235883935e+02 +6.235883935e+02 +6.936183935e+02 +6.936183935e+02 +1.6122e+00 +1.3452e+00 +1.0378e+00 +1.3658e+00 +1.5032e+00 +2.1586e-01 +1.0131e+00 +1.0739e+00 +1.0858e-01 +7.5823e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.756098166e+02 +8.756098166e+02 +8.273898166e+02 +8.273898166e+02 +7.8489e-01 +6.1416e-01 +1.9955e+00 +1.8989e+00 +3.4411e-01 +1.7516e+00 +1.2101e+00 +2.1370e-01 +1.4244e+00 +1.4842e+00
33 +6.263252822e+02 +6.263252822e+02 +5.781052822e+02 +5.781052822e+02 +6.7800e-02 +1.9345e+00 +1.6620e-01 +7.9664e-01 +3.7340e-01 +1.2152e+00 +3.4514e-01 +2.7550e-01 +2.2115e-01 +4.4363e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.663624249e+02 +5.663624249e+02 +5.918324249e+02 +5.918324249e+02 +1.1153e+00 +1.5022e+00 +1.6415e+00 +1.8556e+00 +1.3798e+00 +1.2298e+00 +1.1027e-01 +1.3552e+00 +1.4796e+00 +1.2442e+00
37 +3.778198543e+02 +3.778198543e+02 +4.032898543e+02 +4.032898543e+02 +8.4238e-01 +3.9812e-01 +6.8600e-01 +6.3666e-01 +2.3043e-02 +6.1831e-01 +1.2584e-01 +4.2126e-01 +1.9857e+00 +1.7884e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.285758412e+02 +2.285758412e+02 +1.277658412e+02 +1.277658412e+02 +7.4205e-01 +9.4404e-01 +1.8444e+00 +1.4377e-01 +1.3720e+00 +1.5407e+00 +1.6111e-01 +1.9954e-01 +1.9676e+00 +7.0500e-01
38 +1.455863391e+02 +1.455863391e+02 +4.477633906e+01 +4.477633906e+01 +9.0296e-01 +2.5047e-01 +5.1263e-01 +6.5764e-02 +1.2721e+00 +3.7503e-01 +3.8128e-01 +1.0018e+00 +2.8061e-01 +8.4281e-01
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.551769621e+02 +2.551769621e+02 +6.569069621e+02 +6.569069621e+02 +6.8749e-01 +7.3125e-01 +7.6078e-01 +6.8407e-01 +6.6373e-02 +1.3931e+00 +1.9507e+00 +1.1593e-02 +1.4435e+00 +1.6547e+00
3 +1.622242806e+02 +1.622242806e+02 +5.639542806e+02 +5.639542806e+02 +1.2226e+00 +4.2438e-01 +4.1753e-01 +1.9749e+00 +1.7598e+00 +1.2810e-01 +3.8831e-01 +1.4764e+00 +1.9737e+00 +1.8167e+00
35 +1.520525380e+02 +1.520525380e+02 +5.537825380e+02 +5.537825380e+02 +1.3964e+00 +6.3718e-01 +1.5212e+00 +1.1039e+00 +1.7858e+00 +1.9517e+00 +1.0741e-01 +2.6842e-01 +1.7062e+00 +1.8628e+00
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
