% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.161089528e+01 +1.161089528e+01 -9.093910472e+01 -9.093910472e+01 +9.9635e-01 +8.4275e-01 +1.5235e+00 +1.8617e+00 +2.3909e-01 +1.6341e+00 +1.1506e+00 +1.3990e+00 +2.4590e-01 +1.4497e+00 +4.7037e-01 +1.8996e+00 +1.7312e-01 +1.5022e+00 +1.8888e+00 +8.1285e-01 +6.3062e-01 +5.7481e-01 +1.4554e+00 +1.3876e-01
5 +9.951958576e+00 +9.951958576e+00 -9.259804142e+01 -9.259804142e+01 +1.9510e-01 +4.2776e-01 +1.2744e+00 +1.4447e+00 +1.1783e+00 +1.1498e+00 +1.3982e+00 +1.3643e+00 +1.4091e+00 +5.8008e-01 +9.3210e-01 +5.1293e-01 +8.6335e-01 +1.6730e+00 +7.4178e-01 +1.2023e+00 +7.8505e-01 +1.4229e+00 +8.7711e-01 +4.5731e-01
112 +5.748906520e+00 +5.748906520e+00 -9.680109348e+01 -9.680109348e+01 +2.9422e-01 +6.3592e-01 +7.0972e-02 +1.2639e+00 +8.2281e-01 +1.2286e+00 +4.8465e-01 +7.6284e-01 +4.1027e-01 +7.0048e-01 +1.1327e+00 +1.9055e+00 +1.9626e+00 +1.4763e-02 +1.0387e+00 +1.5373e+00 +1.1754e+00 +1.5695e-01 +6.9633e-01 +4.5723e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.397597289e+01 +1.397597289e+01 +8.566597289e+01 +8.566597289e+01 +1.3081e+00 +1.8689e+00 +9.2217e-01 +1.8032e+00 +1.3073e+00 +6.4744e-01 +1.9057e-01 +5.6484e-01 +8.3336e-01 +1.9849e-01 +1.4856e+00 +1.1065e+00 +1.9663e+00 +1.5468e+00 +1.1390e+00 +1.2738e+00 +2.4976e-01 +6.6834e-01 +4.9287e-01 +1.9330e+00
2 +8.439099650e+00 +8.439099650e+00 +8.012909965e+01 +8.012909965e+01 +1.2824e-01 +4.7116e-01 +6.2087e-01 +6.5236e-01 +6.5474e-01 +7.4264e-01 +4.8856e-01 +1.1029e+00 +1.6750e+00 +1.7797e+00 +1.2439e+00 +1.8752e+00 +1.0511e+00 +1.3265e+00 +1.0463e+00 +1.1520e+00 +6.4309e-01 +1.5878e+00 +6.4433e-01 +1.4192e+00
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.135140966e+01 +1.135140966e+01 +2.253614097e+02 +2.253614097e+02 +1.3287e+00 +1.9390e+00 +1.6278e-01 +4.2954e-01 +2.4133e-01 +4.2866e-01 +9.8102e-01 +9.1089e-02 +6.1352e-01 +1.7316e+00 +2.2021e-01 +8.7390e-01 +8.9327e-01 +2.5900e-01 +1.4808e+00 +7.5410e-01 +9.9899e-01 +1.0574e+00 +1.6948e+00 +6.2713e-01
8 +7.168335472e+00 +7.168335472e+00 +2.211783355e+02 +2.211783355e+02 +4.6640e-01 +1.0313e+00 +5.2443e-01 +3.1500e-01 +7.0174e-01 +1.0118e+00 +8.5309e-01 +1.1220e+00 +3.7423e-01 +1.0906e+00 +6.3036e-01 +7.0565e-01 +2.6726e-01 +3.9884e-01 +1.4258e+00 +4.5632e-02 +3.4495e-01 +6.1112e-01 +1.6383e+00 +2.8317e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
