% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.726191918e+04 +4.726191918e+04 +4.741106918e+04 +4.741106918e+04 +5.4420e-01 +6.3003e-01 +7.5117e-01 +1.3335e+00 +1.2837e-01 +2.7525e-01 +1.7361e+00 +1.9215e+00 +4.8993e-01 +8.1691e-01
8 +3.714733871e+04 +3.714733871e+04 +3.729648871e+04 +3.729648871e+04 +1.3430e+00 +2.0334e-01 +9.5572e-01 +6.6623e-01 +1.1244e-01 +9.2129e-01 +1.9233e+00 +3.1832e-01 +5.5911e-01 +1.9319e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.528645300e+05 +1.528645300e+05 +1.518645300e+05 +1.518645300e+05 +1.1122e+00 +1.3631e+00 +1.5170e+00 +1.8279e+00 +7.7252e-01 +3.8796e-01 +1.8039e+00 +1.6036e+00 +1.5412e+00 +6.5342e-02
3 +6.647345442e+04 +6.647345442e+04 +6.547345442e+04 +6.547345442e+04 +4.5363e-01 +1.2910e+00 +1.4252e-01 +2.9528e-01 +8.0923e-01 +2.9941e-01 +4.0895e-01 +8.7626e-01 +1.2502e+00 +1.5488e+00
10 +5.575147606e+04 +5.575147606e+04 +5.475147606e+04 +5.475147606e+04 +4.6513e-01 +3.7583e-01 +8.3946e-01 +3.3229e-01 +3.9950e-01 +1.6006e+00 +7.8359e-02 +3.8013e-01 +3.3394e-01 +3.2420e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.065644987e+05 +1.065644987e+05 +1.066631187e+05 +1.066631187e+05 +1.1638e+00 +1.7919e+00 +1.1270e+00 +6.1401e-01 +7.2722e-01 +1.2471e-01 +3.5119e-01 +8.9106e-01 +5.1184e-01 +3.6321e-01
5 +9.579593378e+04 +9.579593378e+04 +9.589455378e+04 +9.589455378e+04 +6.2523e-01 +2.4855e-01 +1.8624e+00 +1.1961e+00 +1.1645e+00 +1.6198e+00 +5.5526e-01 +1.0824e+00 +2.6007e-01 +1.7098e+00
21 +5.975166941e+04 +5.975166941e+04 +5.985028941e+04 +5.985028941e+04 +1.1369e+00 +8.2103e-01 +9.5126e-01 +5.1372e-01 +3.0317e-01 +1.8562e+00 +3.4990e-01 +4.0047e-02 +4.2704e-02 +5.7488e-01
