% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.329810353e+01 +4.329810353e+01 -4.187918965e+02 -4.187918965e+02 +8.3134e-01 +1.2198e+00
8 +3.396249810e+01 +3.396249810e+01 -4.281275019e+02 -4.281275019e+02 +7.3240e-01 +8.5621e-01
10 +1.986586841e+01 +1.986586841e+01 -4.422241316e+02 -4.422241316e+02 +6.8128e-01 +1.3176e+00
21 +1.484541381e+01 +1.484541381e+01 -4.472445862e+02 -4.472445862e+02 +6.5271e-01 +1.9461e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.302443877e+02 +1.302443877e+02 +2.079043877e+02 +2.079043877e+02 +3.9352e-01 +1.4744e+00
2 +9.959269547e+01 +9.959269547e+01 +1.772526955e+02 +1.772526955e+02 +2.6786e-01 +1.2487e+00
3 +2.648679586e+01 +2.648679586e+01 +1.041467959e+02 +1.041467959e+02 +1.4085e+00 +6.0408e-01
12 +2.076211637e+01 +2.076211637e+01 +9.842211637e+01 +9.842211637e+01 +1.2404e+00 +1.0358e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.021838498e+01 +5.021838498e+01 +1.658983850e+02 +1.658983850e+02 +8.2564e-01 +6.5919e-01
4 +3.954511800e+01 +3.954511800e+01 +1.552251180e+02 +1.552251180e+02 +8.9303e-01 +1.8199e-01
24 +2.366672295e+01 +2.366672295e+01 +1.393467230e+02 +1.393467230e+02 +9.8095e-01 +1.2580e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.867141774e+02 +3.867141774e+02 +3.830041774e+02 +3.830041774e+02 +1.3708e+00 +1.4380e+00
2 +2.276041525e+02 +2.276041525e+02 +2.238941525e+02 +2.238941525e+02 +4.6522e-01 +7.2732e-01
15 +1.452492946e+02 +1.452492946e+02 +1.415392946e+02 +1.415392946e+02 +4.2458e-01 +2.4231e-02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.975080405e+01 +3.975080405e+01 +1.719308040e+02 +1.719308040e+02 +4.6689e-01 +8.9080e-01
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.239315051e+02 +4.239315051e+02 +3.821915051e+02 +3.821915051e+02 +6.9663e-01 +1.9416e+00
2 +1.530510826e+02 +1.530510826e+02 +1.113110826e+02 +1.113110826e+02 +6.3705e-01 +5.0318e-01
4 +7.585098232e+01 +7.585098232e+01 +3.411098232e+01 +3.411098232e+01 +5.0849e-01 +9.4854e-02
58 +5.764682622e+01 +5.764682622e+01 +1.590682622e+01 +1.590682622e+01 +1.9899e+00 +9.1952e-02
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.658698204e+02 +1.658698204e+02 -3.289901796e+02 -3.289901796e+02 +5.5572e-01 +1.5206e+00
5 +9.702566009e+01 +9.702566009e+01 -3.978343399e+02 -3.978343399e+02 +1.2535e+00 +1.0290e+00
9 +4.739653127e+01 +4.739653127e+01 -4.474634687e+02 -4.474634687e+02 +1.3527e+00 +2.7094e-01
61 +3.430896063e+01 +3.430896063e+01 -4.605510394e+02 -4.605510394e+02 +2.1346e-01 +3.6201e-01
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.372384753e+01 +5.372384753e+01 +4.021238475e+02 +4.021238475e+02 +1.5792e+00 +1.0966e+00
2 +3.398732338e+01 +3.398732338e+01 +3.823873234e+02 +3.823873234e+02 +1.6346e+00 +3.1147e-01
4 +1.725943857e+01 +1.725943857e+01 +3.656594386e+02 +3.656594386e+02 +1.2245e-01 +6.6268e-01
10 +1.480806807e+01 +1.480806807e+01 +3.632080681e+02 +3.632080681e+02 +9.1980e-01 +1.1981e+00
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.509191129e+02 +2.509191129e+02 +2.546891129e+02 +2.546891129e+02 +8.9105e-01 +1.2479e+00
2 +1.246169152e+02 +1.246169152e+02 +1.283869152e+02 +1.283869152e+02 +1.4882e-01 +2.5189e-01
12 +9.781943919e+01 +9.781943919e+01 +1.015894392e+02 +1.015894392e+02 +8.4937e-01 +1.3913e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.673737747e+02 +6.673737747e+02 +7.050737747e+02 +7.050737747e+02 +4.7554e-01 +1.9881e+00
2 +3.713096727e+02 +3.713096727e+02 +4.090096727e+02 +4.090096727e+02 +1.9931e+00 +1.3280e+00
4 +1.869297274e+02 +1.869297274e+02 +2.246297274e+02 +2.246297274e+02 +7.1138e-01 +5.2381e-01
26 +1.496785043e+02 +1.496785043e+02 +1.873785043e+02 +1.873785043e+02 +1.8913e+00 +1.2966e-01
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.391670490e+02 +4.391670490e+02 +1.134857049e+03 +1.134857049e+03 +8.8275e-02 +5.7203e-01
3 +3.732180227e+02 +3.732180227e+02 +1.068908023e+03 +1.068908023e+03 +1.3473e-01 +3.7940e-01
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.127565478e+02 +1.127565478e+02 -5.273452242e+00 -5.273452242e+00 +1.0625e+00 +3.5340e-01
2 +9.394631963e+01 +9.394631963e+01 -2.408368037e+01 -2.408368037e+01 +8.1912e-01 +7.0531e-01
28 +4.590898393e+01 +4.590898393e+01 -7.212101607e+01 -7.212101607e+01 +2.7217e-02 +1.8013e+00
% function evaluation | noise-free fitness - Fopt (4.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.231089697e+02 +1.231089697e+02 +1.712689697e+02 +1.712689697e+02 +1.2104e+00 +1.5710e+00
2 +2.696892983e+01 +2.696892983e+01 +7.512892983e+01 +7.512892983e+01 +1.4962e-01 +8.5363e-02
49 +9.751826395e+00 +9.751826395e+00 +5.791182639e+01 +5.791182639e+01 +3.4608e-01 +7.3048e-03
% function evaluation | noise-free fitness - Fopt (8.384000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.227935420e+01 +8.227935420e+01 +1.661193542e+02 +1.661193542e+02 +1.9078e+00 +1.8573e+00
6 +5.821626303e+01 +5.821626303e+01 +1.420562630e+02 +1.420562630e+02 +1.3660e+00 +1.8431e+00
% function evaluation | noise-free fitness - Fopt (1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.733678369e+01 +2.733678369e+01 +4.269678369e+01 +4.269678369e+01 +1.2973e+00 +1.5723e+00
3 +8.380284942e+00 +8.380284942e+00 +2.374028494e+01 +2.374028494e+01 +1.5741e+00 +1.9791e+00
29 +1.753509382e+00 +1.753509382e+00 +1.711350938e+01 +1.711350938e+01 +1.8565e+00 +1.6315e+00
