% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.407389130e+01 +1.407389130e+01 +2.094389130e+01 +2.094389130e+01 +1.7857e+00 +4.4189e-01 +3.4471e-01 +4.1977e-01 +1.5111e-01 +9.2226e-01 +5.9264e-01 +6.7670e-01 +1.3707e+00 +4.4146e-01 +1.3800e+00 +1.3006e-01 +1.8753e+00 +7.2408e-02 +1.4632e+00 +3.0625e-02 +9.8945e-01 +1.4907e-01 +6.7900e-01 +7.3505e-01
9 +9.291472452e+00 +9.291472452e+00 +1.616147245e+01 +1.616147245e+01 +1.4152e+00 +1.1966e+00 +6.0575e-03 +4.2245e-02 +1.4360e+00 +1.6954e-01 +1.1169e+00 +9.0380e-01 +1.8492e+00 +1.2079e+00 +1.4215e+00 +5.3426e-01 +1.0806e+00 +1.2981e+00 +1.1230e+00 +1.7153e+00 +2.7110e-01 +1.2915e+00 +4.1810e-01 +7.0464e-01
66 +5.061201914e+00 +5.061201914e+00 +1.193120191e+01 +1.193120191e+01 +1.4266e+00 +1.8060e+00 +5.7437e-01 +9.6479e-01 +6.2498e-03 +1.0845e+00 +8.6206e-01 +1.9577e+00 +9.7437e-01 +6.2775e-01 +1.5793e+00 +6.9320e-01 +3.7753e-01 +1.1062e+00 +9.4347e-01 +9.9875e-01 +8.4451e-01 +3.8402e-01 +1.4529e+00 +1.7493e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.453266313e+01 +1.453266313e+01 +1.454266313e+01 +1.454266313e+01 +2.0715e-01 +1.8065e+00 +1.4209e+00 +1.2728e+00 +1.0795e+00 +1.3446e-01 +1.0444e+00 +1.0888e+00 +1.5706e+00 +1.8363e+00 +1.9509e+00 +1.5911e+00 +1.8088e+00 +9.2657e-01 +1.3006e+00 +5.6248e-01 +6.0791e-01 +1.3659e+00 +8.9949e-02 +3.2167e-01
18 +8.654428874e+00 +8.654428874e+00 +8.664428874e+00 +8.664428874e+00 +1.5086e-01 +1.6472e+00 +4.6542e-01 +1.1711e+00 +4.9957e-01 +9.7535e-01 +1.8121e+00 +6.2753e-01 +3.2509e-01 +1.7475e+00 +1.2374e-02 +3.7887e-01 +1.5379e+00 +7.0549e-01 +1.5470e+00 +1.9132e+00 +7.9063e-01 +1.3566e+00 +5.9483e-01 +1.1730e+00
27 +5.171804151e+00 +5.171804151e+00 +5.181804151e+00 +5.181804151e+00 +8.1989e-01 +8.8875e-01 +1.5877e+00 +7.1583e-01 +1.2195e+00 +1.3567e-01 +8.8887e-02 +9.6521e-01 +1.4479e+00 +1.2808e+00 +1.3953e+00 +1.4457e+00 +8.8019e-01 +1.9932e+00 +1.8248e+00 +1.8641e+00 +4.1318e-01 +4.3199e-01 +7.9636e-01 +6.9855e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.179486932e+01 +1.179486932e+01 -1.188151307e+02 -1.188151307e+02 +1.1645e-01 +5.4897e-01 +6.5772e-01 +1.0102e+00 +4.4507e-01 +1.1346e+00 +1.9923e+00 +1.4411e+00 +1.7037e-01 +1.5579e+00 +1.5129e+00 +1.6538e-01 +1.2765e+00 +8.5254e-01 +1.1810e+00 +1.1930e+00 +1.9940e+00 +1.8030e+00 +3.9085e-02 +7.3409e-01
6 +5.421464654e+00 +5.421464654e+00 -1.251885353e+02 -1.251885353e+02 +4.1717e-01 +1.1036e+00 +1.1224e+00 +1.9788e+00 +8.4443e-01 +1.2243e+00 +4.7213e-02 +6.4667e-02 +6.8493e-01 +1.2941e+00 +3.8874e-01 +5.6263e-01 +3.6579e-02 +2.7574e-01 +1.4479e+00 +1.8197e+00 +2.7712e-01 +1.7630e+00 +1.6556e+00 +5.1120e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
