% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.396493093e+01 +7.396493093e+01 -3.881250691e+02 -3.881250691e+02 +1.4755e-01 +2.6655e-01 +1.7920e+00 +9.6884e-01 +1.2917e+00
8 +5.843426408e+01 +5.843426408e+01 -4.036557359e+02 -4.036557359e+02 +1.6594e+00 +1.9939e+00 +1.0746e+00 +1.9295e+00 +1.9963e+00
10 +3.914492744e+01 +3.914492744e+01 -4.229450726e+02 -4.229450726e+02 +3.9488e-01 +2.5090e-02 +8.5720e-01 +3.0353e-01 +1.9780e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.361559840e+01 +9.361559840e+01 +1.712755984e+02 +1.712755984e+02 +1.6128e-01 +6.4332e-01 +6.2836e-01 +1.5365e+00 +6.7820e-01
26 +5.877661749e+01 +5.877661749e+01 +1.364366175e+02 +1.364366175e+02 +1.2369e+00 +5.2020e-01 +1.7408e-01 +1.1890e+00 +1.4722e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.074541353e+02 +2.074541353e+02 +3.231341353e+02 +3.231341353e+02 +3.3675e-01 +6.7851e-01 +1.1677e-01 +6.1152e-02 +2.6857e-02
31 +1.107973407e+02 +1.107973407e+02 +2.264773407e+02 +2.264773407e+02 +2.5488e-01 +7.4514e-01 +3.9261e-02 +1.0331e+00 +1.6253e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.489191455e+02 +2.489191455e+02 +2.452091455e+02 +2.452091455e+02 +6.8970e-01 +1.6901e+00 +1.6047e+00 +4.1242e-01 +3.7407e-01
4 +1.584831277e+02 +1.584831277e+02 +1.547731277e+02 +1.547731277e+02 +4.4688e-01 +6.9126e-01 +3.7838e-01 +7.3467e-01 +1.7003e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.802294429e+02 +1.802294429e+02 +3.124094429e+02 +3.124094429e+02 +3.6592e-01 +1.2508e-01 +2.9172e-01 +1.3317e+00 +1.6879e+00
3 +1.546617949e+02 +1.546617949e+02 +2.868417949e+02 +2.868417949e+02 +1.7957e+00 +1.0285e+00 +8.0615e-01 +1.1354e+00 +9.7402e-01
10 +9.779141801e+01 +9.779141801e+01 +2.299714180e+02 +2.299714180e+02 +8.4242e-01 +1.5580e+00 +1.9974e+00 +1.0950e+00 +1.9486e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.989263563e+02 +1.989263563e+02 +1.571863563e+02 +1.571863563e+02 +1.5119e+00 +4.1596e-02 +3.3446e-01 +3.2740e-01 +1.7278e+00
5 +1.060936253e+02 +1.060936253e+02 +6.435362531e+01 +6.435362531e+01 +1.3629e+00 +3.4260e-01 +5.5818e-01 +1.0864e+00 +1.4347e+00
9 +8.111380977e+01 +8.111380977e+01 +3.937380977e+01 +3.937380977e+01 +1.4153e+00 +9.0624e-01 +7.7441e-02 +1.0248e+00 +1.4431e+00
